          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  3.6000000E+02  2.1338529E-03  6.8011140E-04  5.3245184E-04  7.3442946E-04  0.0000000E+00
  3.6000000E+02  2.1258394E-03  6.4427458E-04  3.7026895E-04  8.9269919E-04  0.0000000E+00
  3.6000000E+02  2.0064195E-03  6.1455857E-04  2.8841263E-04  1.0117426E-03  0.0000000E+00
  3.6000000E+02  1.8813006E-03  5.2515004E-04  3.2515909E-04  1.0867160E-03  0.0000000E+00
  3.6000000E+02  1.9958603E-03  4.6831892E-04  4.3930508E-04  1.1179793E-03  0.0000000E+00
  3.6000000E+02  1.9958603E-03  4.6831892E-04  4.3930508E-04  1.1179793E-03  0.0000000E+00
  3.6000000E+02  1.9464558E-03  4.3541591E-04  3.9837419E-04  1.1434066E-03  0.0000000E+00
  3.6000000E+02  2.3389784E-03  3.0856469E-04  3.4340881E-04  1.1943183E-03  0.0000000E+00
  3.6000000E+02  2.4924977E-03  1.3043602E-04  2.4122834E-04  1.2568662E-03  0.0000000E+00
  3.6000000E+02  2.9452617E-03 -1.3993819E-04  2.5627575E-05  1.3302915E-03  0.0000000E+00
  3.6000000E+02  3.1935655E-03 -3.3667470E-04 -5.9096764E-05  1.4149733E-03  0.0000000E+00
  3.6000000E+02  3.0788966E-03 -4.4220460E-04 -6.2129657E-05  1.4931863E-03  0.0000000E+00
  3.6000000E+02  3.2135763E-03 -4.8431835E-04 -3.1243003E-05  1.5346633E-03  0.0000000E+00
  3.6000000E+02  3.2135763E-03 -4.8431835E-04 -3.1243003E-05  1.5346633E-03  0.0000000E+00
  3.6000000E+02  3.1093846E-03 -5.3719431E-04 -6.9597679E-05  1.5715694E-03  0.0000000E+00
  3.6000000E+02  2.7229752E-03 -6.1481829E-04 -1.0574100E-05  1.6624505E-03  0.0000000E+00
  3.6000000E+02  2.7588503E-03 -7.1678979E-04  6.1987684E-05  1.8109479E-03  0.0000000E+00
  3.6000000E+02  2.8373102E-03 -7.9021822E-04  1.3522901E-04  2.0109763E-03  0.0000000E+00
  3.6000000E+02  2.0594068E-03 -7.6488590E-04  5.4116075E-05  2.2317787E-03  0.0000000E+00
  3.6000000E+02  9.7657445E-04 -6.0349033E-04 -7.1423976E-07  2.4217317E-03  0.0000000E+00
  3.6000000E+02  5.5368170E-04 -5.0863913E-04  4.8898207E-06  2.5187028E-03  0.0000000E+00
  3.6000000E+02  5.5368170E-04 -5.0863913E-04  4.8898207E-06  2.5187028E-03  0.0000000E+00
  3.6000000E+02 -1.3105572E-04 -4.1515156E-04 -1.6927307E-05  2.5950484E-03  0.0000000E+00
  3.6000000E+02 -1.6106556E-03 -2.0965457E-04  3.1742362E-05  2.7755027E-03  0.0000000E+00
  3.6000000E+02 -4.8353741E-03  3.5124242E-05  1.0918910E-04  3.0488324E-03  0.0000000E+00
  3.6000000E+02 -9.0166394E-03  1.9862163E-04  5.1132733E-05  3.3702789E-03  0.0000000E+00
  3.6000000E+02 -1.1866980E-02  2.3063598E-04 -1.7504966E-04  3.6641446E-03  0.0000000E+00
  3.6000000E+02 -1.1871074E-02  1.9746025E-04 -2.9741298E-04  3.8666854E-03  0.0000000E+00
  3.6000000E+02 -1.0877238E-02  1.6227538E-04 -3.3302810E-04  3.9530712E-03  0.0000000E+00
  3.6000000E+02 -1.0877238E-02  1.6227538E-04 -3.3302810E-04  3.9530712E-03  0.0000000E+00
  3.6000000E+02 -9.8315299E-03  1.4194354E-04 -3.3942394E-04  4.0040159E-03  0.0000000E+00
  3.6000000E+02 -6.5324369E-03  8.3607402E-05 -3.4749524E-04  4.1074358E-03  0.0000000E+00
  3.6000000E+02 -2.3449862E-06  1.1613622E-05 -3.2622532E-04  4.2298582E-03  0.0000000E+00
  3.6000000E+02  6.7548901E-03 -2.6225014E-05 -2.6606308E-04  4.3348888E-03  0.0000000E+00
  3.6000000E+02  8.0840339E-03 -2.2532114E-05 -1.9951065E-04  4.4003414E-03  0.0000000E+00
  3.6000000E+02  5.4455892E-03 -1.1433337E-05 -1.2452005E-04  4.4296852E-03  0.0000000E+00
  3.6000000E+02  3.8631079E-03 -6.8430328E-06 -9.6435442E-05  4.4381356E-03  0.0000000E+00
  3.6000000E+02  3.8631079E-03 -6.8430328E-06 -9.6435442E-05  4.4381356E-03  0.0000000E+00
  3.6000000E+02  3.2837004E-03 -5.4271941E-06 -7.9967857E-05  4.4404175E-03  0.0000000E+00
  3.6000000E+02  2.1998935E-03 -3.0543629E-06 -5.6049804E-05  4.4443670E-03  0.0000000E+00
  3.6000000E+02  1.0512209E-03 -1.0590875E-06 -2.8851537E-05  4.4478831E-03  0.0000000E+00
  3.6000000E+02  3.0934871E-04 -1.7660183E-07 -9.2287401E-06  4.4499505E-03  0.0000000E+00
  3.6000000E+02  4.3118548E-05 -9.9899783E-09 -1.3312348E-06  4.4508776E-03  0.0000000E+00
  3.6000000E+02  1.2885918E-06  1.2895460E-09 -4.4522113E-08  4.4513331E-03  0.0000000E+00
  3.6000000E+02  2.2070313E-07 -3.3184001E-09  1.4835060E-08  4.4515338E-03  0.0000000E+00
  3.6000000E+02 -2.6624274E-05  4.6540665E-07  8.8761309E-07 -8.3087832E-02  0.0000000E+00
  3.6000000E+02  4.9617452E-05 -2.3120237E-07  2.9285840E-06 -8.3032549E-02  0.0000000E+00
  3.6000000E+02  1.1486580E-03 -2.7124103E-07  6.6550246E-05 -8.2914340E-02  0.0000000E+00
  3.6000000E+02  7.0363288E-03  1.1972919E-05  3.2541589E-04 -8.2731403E-02  0.0000000E+00
  3.6000000E+02  1.6745061E-02  1.2835976E-04  5.3804944E-04 -8.2470390E-02  0.0000000E+00
  3.6000000E+02  2.0620067E-02  4.6969227E-04 -6.6017786E-05 -8.2157058E-02  0.0000000E+00
  3.6000000E+02  1.7138365E-02  9.3581694E-04 -1.4054326E-03 -8.1878927E-02  0.0000000E+00
  3.6000000E+02  1.3650266E-02  1.3186036E-03 -2.3892897E-03 -8.1736997E-02  0.0000000E+00
  3.6000000E+02  1.3650266E-02  1.3186036E-03 -2.3892897E-03 -8.1736997E-02  0.0000000E+00
  3.6000000E+02 -2.5493390E-04  2.1951107E-03 -5.7343583E-03 -8.1277972E-02  0.0000000E+00
  3.6000000E+02 -2.5928142E-02  4.9578634E-03 -1.5670711E-02 -8.0088928E-02  0.0000000E+00
  3.6000000E+02 -2.4973652E-02  6.0224893E-03 -2.3261394E-02 -7.8306331E-02  0.0000000E+00
  3.6000000E+02 -7.1490927E-03  1.5139970E-03 -1.8888016E-02 -7.6422761E-02  0.0000000E+00
  3.6000000E+02  1.5242385E-03 -6.7695449E-03 -1.0715595E-02 -7.4866307E-02  0.0000000E+00
  3.6000000E+02  4.3494655E-03 -1.3191642E-02 -5.3126554E-03 -7.3808424E-02  0.0000000E+00
  3.6000000E+02  3.7788552E-03 -1.6139028E-02 -2.9547649E-03 -7.3342603E-02  0.0000000E+00
  3.6000000E+02  3.7788552E-03 -1.6139028E-02 -2.9547649E-03 -7.3342603E-02  0.0000000E+00
  3.6000000E+02  3.9799052E-03 -2.0348147E-02 -5.1176060E-04 -7.2592151E-02  0.0000000E+00
  3.6000000E+02  1.2808374E-03 -2.7230579E-02  2.7049795E-03 -7.0960001E-02  0.0000000E+00
  3.6000000E+02 -3.7229964E-03 -3.0590651E-02  3.3009965E-03 -6.8604631E-02  0.0000000E+00
  3.6000000E+02 -1.0167273E-02 -2.6245061E-02  2.1231357E-03 -6.5778656E-02  0.0000000E+00
  3.6000000E+02 -1.3712779E-02 -1.8209808E-02 -3.1856984E-04 -6.2983001E-02  0.0000000E+00
  3.6000000E+02 -1.6224172E-02 -1.2564685E-02 -2.7897691E-03 -6.0852806E-02  0.0000000E+00
  3.6000000E+02 -1.6951824E-02 -1.0933228E-02 -3.8688732E-03 -5.9856816E-02  0.0000000E+00
  3.6000000E+02 -1.6951824E-02 -1.0933228E-02 -3.8688732E-03 -5.9856816E-02  0.0000000E+00
  3.6000000E+02 -1.8539319E-02 -8.0887800E-03 -5.1905289E-03 -5.8515072E-02  0.0000000E+00
  3.6000000E+02 -1.7605757E-02 -4.4385588E-03 -6.9071956E-03 -5.5574955E-02  0.0000000E+00
  3.6000000E+02 -1.3584176E-02  1.0891550E-03 -6.2142773E-03 -5.1628484E-02  0.0000000E+00
  3.6000000E+02 -9.3213863E-03  7.1406835E-03 -3.6344146E-03 -4.7494368E-02  0.0000000E+00
  3.6000000E+02 -2.3839578E-03  1.0125834E-02 -2.2704876E-03 -4.3970902E-02  0.0000000E+00
  3.6000000E+02  6.7817930E-04  1.0315519E-02 -8.8065325E-04 -4.1555222E-02  0.0000000E+00
  3.6000000E+02  2.6400237E-03  1.0119013E-02 -1.9143131E-04 -4.0499374E-02  0.0000000E+00
  3.6000000E+02  2.6400237E-03  1.0119013E-02 -1.9143131E-04 -4.0499374E-02  0.0000000E+00
  3.6000000E+02  3.4542628E-03  9.5167012E-03  1.5912022E-04 -3.9248706E-02  0.0000000E+00
  3.6000000E+02  6.3112526E-03  7.2458429E-03  8.4335834E-04 -3.6672596E-02  0.0000000E+00
  3.6000000E+02  6.8279678E-03  4.0282678E-03  9.7850534E-04 -3.3471617E-02  0.0000000E+00
  3.6000000E+02  5.0580617E-03  8.2158900E-04  1.8933278E-03 -3.0392897E-02  0.0000000E+00
  3.6000000E+02  3.7885885E-03 -4.1305157E-04  1.9785889E-03 -2.7930953E-02  0.0000000E+00
  3.6000000E+02  2.0658045E-03 -2.6741310E-04  1.3738689E-03 -2.6294713E-02  0.0000000E+00
  3.6000000E+02  1.4259641E-03 -7.2348676E-05  1.3652545E-03 -2.5585995E-02  0.0000000E+00
  3.6000000E+02  1.4259641E-03 -7.2348676E-05  1.3652545E-03 -2.5585995E-02  0.0000000E+00
  3.6000000E+02  8.0365089E-04 -3.8101178E-04  1.2868523E-03 -2.4800202E-02  0.0000000E+00
  3.6000000E+02 -2.6892094E-04 -1.0817246E-04  1.5399985E-03 -2.3174220E-02  0.0000000E+00
  3.6000000E+02 -7.2920121E-04  1.7477737E-05  1.2790375E-03 -2.1115103E-02  0.0000000E+00
  3.6000000E+02 -1.9010221E-03  2.9673910E-04  1.1254310E-04 -1.9025528E-02  0.0000000E+00
  3.6000000E+02 -2.1756085E-03  6.6910820E-04 -7.5316636E-04 -1.7256031E-02  0.0000000E+00
  3.6000000E+02 -2.1103890E-03  4.1276629E-04 -4.0629001E-04 -1.6060715E-02  0.0000000E+00
  3.6000000E+02 -2.6786981E-03  1.9056581E-04 -7.0034019E-04 -1.5541563E-02  0.0000000E+00
  3.6000000E+02 -2.6786981E-03  1.9056581E-04 -7.0034019E-04 -1.5541563E-02  0.0000000E+00
  3.6000000E+02 -2.4006229E-03  1.0628717E-04 -6.5166847E-04 -1.4997355E-02  0.0000000E+00
  3.6000000E+02 -2.0143911E-03  3.8936509E-04 -7.2686526E-04 -1.3858782E-02  0.0000000E+00
  3.6000000E+02 -1.3213671E-03  5.4709532E-04  8.2818042E-05 -1.2422218E-02  0.0000000E+00
  3.6000000E+02 -1.1611343E-03  3.5602447E-04  2.0188469E-04 -1.0996679E-02  0.0000000E+00
  3.6000000E+02 -9.6085286E-04  3.2945587E-04 -1.1965091E-04 -9.8150574E-03  0.0000000E+00
  3.6000000E+02 -7.2413863E-04  3.7703459E-04  6.2450923E-05 -9.0142402E-03  0.0000000E+00
  3.6000000E+02 -6.9121512E-04  3.7025523E-04 -2.9903317E-04 -8.6668038E-03  0.0000000E+00
  3.6000000E+02 -6.9121512E-04  3.7025523E-04 -2.9903317E-04 -8.6668038E-03  0.0000000E+00
  3.6000000E+02 -5.7369452E-04  6.0481321E-04 -1.6935768E-04 -8.3127584E-03  0.0000000E+00
  3.6000000E+02 -5.2179180E-04  8.2305470E-04 -3.1920187E-04 -7.5820285E-03  0.0000000E+00
  3.6000000E+02 -3.2956866E-04  9.3724175E-04 -5.5141795E-04 -6.6565988E-03  0.0000000E+00
  3.6000000E+02  1.0906776E-04  9.1464962E-04 -2.9695227E-04 -5.7389445E-03  0.0000000E+00
  3.6000000E+02  4.8797807E-05  8.4363819E-04  2.7606176E-04 -4.9872584E-03  0.0000000E+00
  3.6000000E+02  1.3482480E-04  7.9750840E-04  2.1117501E-04 -4.4834507E-03  0.0000000E+00
  3.6000000E+02  1.0609786E-04  7.7068574E-04  2.9672057E-04 -4.2606594E-03  0.0000000E+00
  3.6000000E+02  1.0609786E-04  7.7068574E-04  2.9672057E-04 -4.2606594E-03  0.0000000E+00
  3.6000000E+02  3.4583930E-04  8.0569593E-04  3.8574133E-04 -4.0465954E-03  0.0000000E+00
  3.6000000E+02  5.5264914E-04  9.8189958E-04  1.3783191E-04 -3.5913351E-03  0.0000000E+00
  3.6000000E+02  1.0069147E-03  9.7500899E-04  2.3439062E-04 -3.0090438E-03  0.0000000E+00
  3.6000000E+02  1.4998933E-03  9.1389568E-04  3.1046737E-04 -2.4307680E-03  0.0000000E+00
  3.6000000E+02  1.4400824E-03  1.0060105E-03  1.8122613E-04 -1.9418309E-03  0.0000000E+00
  3.6000000E+02  1.4346793E-03  1.0122301E-03  2.3026439E-04 -1.6009683E-03  0.0000000E+00
  3.6000000E+02  1.4815178E-03  9.7534175E-04  1.5198306E-04 -1.4509408E-03  0.0000000E+00
  3.6000000E+02  1.4815178E-03  9.7534175E-04  1.5198306E-04 -1.4509408E-03  0.0000000E+00
  3.6000000E+02  1.5164979E-03  9.6261113E-04  1.8902303E-04 -1.3099307E-03  0.0000000E+00
  3.6000000E+02  1.5754717E-03  9.7339160E-04  8.5907245E-05 -1.0159157E-03  0.0000000E+00
  3.6000000E+02  1.6644480E-03  9.6927247E-04  1.1216454E-04 -6.4685628E-04  0.0000000E+00
  3.6000000E+02  1.6555028E-03  9.1820513E-04  2.8902780E-04 -2.8073511E-04  0.0000000E+00
  3.6000000E+02  1.7995235E-03  8.3900973E-04  4.2305445E-04  2.1125318E-05  0.0000000E+00
  3.6000000E+02  1.9051101E-03  7.6675762E-04  4.6384341E-04  2.2150650E-04  0.0000000E+00
  3.6000000E+02  1.9323847E-03  7.2596147E-04  4.2320967E-04  3.0733796E-04  0.0000000E+00
  3.6000000E+02  1.9323847E-03  7.2596147E-04  4.2320967E-04  3.0733796E-04  0.0000000E+00
  3.6000000E+02  1.9707279E-03  6.9842194E-04  4.6129367E-04  3.8332043E-04  0.0000000E+00
  3.6000000E+02  1.9959581E-03  6.8753111E-04  5.2962783E-04  5.3679551E-04  0.0000000E+00
  3.6000000E+02  2.1045189E-03  6.7964948E-04  5.3561655E-04  7.1647583E-04  0.0000000E+00
  3.6000000E+02  2.0868104E-03  6.4718475E-04  3.6852962E-04  8.7665296E-04  0.0000000E+00
  3.6000000E+02  2.0012248E-03  6.1741259E-04  2.8687098E-04  9.9729510E-04  0.0000000E+00
  3.6000000E+02  1.9909702E-03  5.2638413E-04  3.2747435E-04  1.0733945E-03  0.0000000E+00
  3.6000000E+02  2.0159059E-03  4.7018686E-04  4.3989620E-04  1.1050934E-03  0.0000000E+00
  3.6000000E+02  2.0159059E-03  4.7018686E-04  4.3989620E-04  1.1050934E-03  0.0000000E+00
  3.6000000E+02  2.0888881E-03  4.3581339E-04  3.9971666E-04  1.1309629E-03  0.0000000E+00
  3.6000000E+02  2.2605601E-03  3.0875770E-04  3.4729653E-04  1.1827081E-03  0.0000000E+00
  3.6000000E+02  2.6122803E-03  1.2897921E-04  2.4420898E-04  1.2462720E-03  0.0000000E+00
  3.6000000E+02  2.8631268E-03 -1.4139530E-04  2.6650493E-05  1.3207378E-03  0.0000000E+00
  3.6000000E+02  3.1656051E-03 -3.3705335E-04 -5.7185047E-05  1.4062236E-03  0.0000000E+00
  3.6000000E+02  3.1648857E-03 -4.4408574E-04 -6.1995140E-05  1.4848936E-03  0.0000000E+00
  3.6000000E+02  3.0419416E-03 -4.8855460E-04 -3.3349726E-05  1.5264748E-03  0.0000000E+00
  3.6000000E+02  3.0419416E-03 -4.8855460E-04 -3.3349726E-05  1.5264748E-03  0.0000000E+00
  3.6000000E+02  3.0486511E-03 -5.4348148E-04 -7.4604492E-05  1.5636562E-03  0.0000000E+00
  3.6000000E+02  2.7001193E-03 -6.2534073E-04 -1.1520137E-05  1.6548034E-03  0.0000000E+00
  3.6000000E+02  2.8533150E-03 -7.2659514E-04  6.0650143E-05  1.8039814E-03  0.0000000E+00
  3.6000000E+02  2.8879281E-03 -7.9298826E-04  1.3176697E-04  2.0045581E-03  0.0000000E+00
  3.6000000E+02  2.1325116E-03 -7.6395011E-04  5.2344883E-05  2.2256525E-03  0.0000000E+00
  3.6000000E+02  1.0679383E-03 -6.0472052E-04 -5.4413850E-06  2.4157274E-03  0.0000000E+00
  3.6000000E+02  5.9319453E-04 -5.0916749E-04 -1.8729068E-06  2.5127249E-03  0.0000000E+00
  3.6000000E+02  5.9319453E-04 -5.0916749E-04 -1.8729068E-06  2.5127249E-03  0.0000000E+00
  3.6000000E+02 -4.6658502E-05 -4.1709780E-04 -2.4235074E-05  2.5891310E-03  0.0000000E+00
  3.6000000E+02 -1.5959520E-03 -2.1306785E-04  2.3975751E-05  2.7697143E-03  0.0000000E+00
  3.6000000E+02 -4.8523803E-03  3.2639606E-05  1.0515243E-04  3.0431845E-03  0.0000000E+00
  3.6000000E+02 -9.0492154E-03  1.9864690E-04  5.0346358E-05  3.3648777E-03  0.0000000E+00
  3.6000000E+02 -1.1921669E-02  2.3170393E-04 -1.7737327E-04  3.6588065E-03  0.0000000E+00
  3.6000000E+02 -1.1887378E-02  1.9808059E-04 -3.0431505E-04  3.8614183E-03  0.0000000E+00
  3.6000000E+02 -1.0926360E-02  1.6278341E-04 -3.4084198E-04  3.9478736E-03  0.0000000E+00
  3.6000000E+02 -1.0926360E-02  1.6278341E-04 -3.4084198E-04  3.9478736E-03  0.0000000E+00
  3.6000000E+02 -9.8800754E-03  1.4227563E-04 -3.4755036E-04  3.9987040E-03  0.0000000E+00
  3.6000000E+02 -6.5554986E-03  8.3699006E-05 -3.5516907E-04  4.1021385E-03  0.0000000E+00
  3.6000000E+02 -1.9200399E-06  1.0737669E-05 -3.3227596E-04  4.2245589E-03  0.0000000E+00
