          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  1.6199968E+01  6.4475806E+01  2.8301570E-03  2.5355000E-01  2.5355000E-01
  7.8507600E+01  1.6340118E+01  6.5838812E+01  2.8301570E-03  2.5891000E-01  2.5891000E-01
  7.8507600E+01  1.6479854E+01  6.7209447E+01  2.8301570E-03  2.6430000E-01  2.6430000E-01
  7.8507600E+01  1.6619758E+01  6.8590254E+01  2.8301570E-03  2.6973000E-01  2.6973000E-01
  7.8507600E+01  1.6759404E+01  6.9981233E+01  2.8301570E-03  2.7520000E-01  2.7520000E-01
  7.8507600E+01  1.6897983E+01  7.1377298E+01  2.8301570E-03  2.8069000E-01  2.8069000E-01
  7.8507600E+01  1.7036419E+01  7.2783534E+01  2.8301570E-03  2.8622000E-01  2.8622000E-01
  7.8507600E+01  1.7175131E+01  7.4199942E+01  2.8301570E-03  2.9179000E-01  2.9179000E-01
  7.8507600E+01  1.7313791E+01  7.5621436E+01  2.8301570E-03  2.9738000E-01  2.9738000E-01
  7.8507600E+01  1.7452946E+01  7.7053101E+01  2.8301570E-03  3.0301000E-01  3.0301000E-01
  7.8507600E+01  1.7592076E+01  7.8489853E+01  2.8301570E-03  3.0866000E-01  3.0866000E-01
  7.8507600E+01  1.7731290E+01  7.9934233E+01  2.8301570E-03  3.1434000E-01  3.1434000E-01
  7.8507600E+01  1.7870293E+01  8.1386242E+01  2.8301570E-03  3.2005000E-01  3.2005000E-01
  7.8507600E+01  1.8008631E+01  8.2845879E+01  2.8301570E-03  3.2579000E-01  3.2579000E-01
  7.8507600E+01  1.8145682E+01  8.4310603E+01  2.8301570E-03  3.3155000E-01  3.3155000E-01
  7.8507600E+01  1.8281794E+01  8.5785498E+01  2.8301570E-03  3.3735000E-01  3.3735000E-01
  7.8507600E+01  1.8416341E+01  8.7262936E+01  2.8301570E-03  3.4316000E-01  3.4316000E-01
  7.8507600E+01  1.8549691E+01  8.8745460E+01  2.8301570E-03  3.4899000E-01  3.4899000E-01
  7.8507600E+01  1.8682372E+01  9.0238156E+01  2.8301570E-03  3.5486000E-01  3.5486000E-01
  7.8507600E+01  1.8813737E+01  9.1733394E+01  2.8301570E-03  3.6074000E-01  3.6074000E-01
  7.8507600E+01  1.8944047E+01  9.3233719E+01  2.8301570E-03  3.6664000E-01  3.6664000E-01
  7.8507600E+01  1.9073392E+01  9.4739129E+01  2.8301570E-03  3.7256000E-01  3.7256000E-01
  7.8507600E+01  1.9201975E+01  9.6252168E+01  2.8301570E-03  3.7851000E-01  3.7851000E-01
  7.8507600E+01  1.9329036E+01  9.7767750E+01  2.8301570E-03  3.8447000E-01  3.8447000E-01
  7.8507600E+01  1.9454396E+01  9.9288418E+01  2.8301570E-03  3.9045000E-01  3.9045000E-01
  7.8507600E+01  1.9577467E+01  1.0081163E+02  2.8301570E-03  3.9644000E-01  3.9644000E-01
  7.8507600E+01  1.9698436E+01  1.0234247E+02  2.8301570E-03  4.0246000E-01  4.0246000E-01
