          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02 -5.9875063E-03 -1.3368708E-02 -7.4289597E-03  3.0078981E-04  2.0138269E-03
  2.0799350E+02 -4.9436891E-03 -1.6785182E-02 -7.2007602E-03 -3.6028522E-05  1.0563342E-03
  2.0799350E+02 -3.8108343E-03 -1.8687517E-02 -7.0980582E-03 -1.5377647E-04  1.1634921E-03
  2.0799350E+02 -2.6160692E-03 -1.9775790E-02 -7.0352029E-03 -2.0495981E-04  1.8182565E-03
  2.0799350E+02 -1.3161216E-03 -2.0384958E-02 -6.9307474E-03 -2.8212041E-04  2.6053784E-03
  2.0799350E+02 -4.6148310E-05 -2.0302593E-02 -6.7838650E-03 -3.7724938E-04  3.3047310E-03
  2.0799350E+02  8.8654874E-04 -1.9377521E-02 -6.7011446E-03 -4.1712534E-04  3.9443137E-03
  2.0799350E+02  1.5069604E-03 -1.8210630E-02 -6.7084972E-03 -3.2754463E-04  4.6763454E-03
  2.0799350E+02  2.0337093E-03 -1.6130696E-02 -6.5678355E-03 -1.7633659E-04  5.3691682E-03
  2.0799350E+02  2.3956365E-03 -1.3415659E-02 -6.3254734E-03 -1.4782319E-04  5.8930802E-03
  2.0799350E+02  2.5440122E-03 -1.0578890E-02 -6.0645263E-03 -1.9219506E-04  6.2415483E-03
  2.0799350E+02  2.4845505E-03 -7.9626073E-03 -5.8277829E-03 -1.9173965E-04  6.4556603E-03
  2.0799350E+02  2.3040004E-03 -5.6259762E-03 -5.6203561E-03 -1.3939044E-04  6.6001263E-03
  2.0799350E+02  2.1289752E-03 -3.4838699E-03 -5.4291881E-03 -1.2559128E-04  6.7408112E-03
  2.0799350E+02  2.0571884E-03 -1.5244128E-03 -5.2460591E-03 -2.2928422E-04  6.9243894E-03
  2.0799350E+02  2.1012662E-03  6.6571541E-05 -5.0807458E-03 -4.0882934E-04  7.1607175E-03
  2.0799350E+02  2.1853044E-03  1.0460860E-03 -4.9509769E-03 -4.8866509E-04  7.4085158E-03
  2.0799350E+02  2.2344220E-03  1.6929983E-03 -4.8355755E-03 -3.3712174E-04  7.5650604E-03
  2.0799350E+02  2.2890428E-03  2.2627604E-03 -4.6350903E-03 -3.5210625E-04  7.4662187E-03
  2.0799350E+02  2.3927175E-03  3.9582798E-03 -4.4145631E-03 -3.6977082E-04  7.2480629E-03
  2.0799350E+02  2.4082031E-03  5.9184639E-03 -4.2034801E-03 -2.5448125E-04  6.9658397E-03
  2.0799350E+02  2.3063579E-03  7.2491372E-03 -4.0036814E-03 -8.6525328E-05  6.6241354E-03
  2.0799350E+02  2.1365721E-03  7.7570770E-03 -3.8131990E-03  5.4590064E-05  6.2413767E-03
  2.0799350E+02  1.9639411E-03  7.6357994E-03 -3.6317161E-03  1.2964816E-04  5.8524994E-03
  2.0799350E+02  1.8344318E-03  7.2129387E-03 -3.4620389E-03  1.4602863E-04  5.5007245E-03
  2.0799350E+02  1.7620763E-03  6.7659715E-03 -3.3089020E-03  1.4194344E-04  5.2235603E-03
  2.0799350E+02  1.7322278E-03  6.4130361E-03 -3.1764251E-03  1.5973462E-04  5.0381507E-03
  2.0799350E+02  1.7149126E-03  6.0855988E-03 -3.0655411E-03  2.1936631E-04  4.9310879E-03
  2.0799350E+02  1.6823137E-03  5.5897180E-03 -2.9727153E-03  3.0324357E-04  4.8578099E-03
  2.0799350E+02  1.6244176E-03  4.7626562E-03 -2.8912741E-03  3.6349015E-04  4.7566998E-03
  2.0799350E+02  1.5568627E-03  3.7315932E-03 -2.8166629E-03  3.6281779E-04  4.5830088E-03
  2.0799350E+02  1.4813487E-03  2.6692697E-03 -2.7149878E-03  2.9129212E-04  4.4327186E-03
  2.0799350E+02  1.4585309E-03  1.8723655E-03 -2.5736461E-03  1.9585023E-04  4.3401382E-03
  2.0799350E+02  1.4872727E-03  1.3985122E-03 -2.4433416E-03  1.2619527E-04  4.2384382E-03
