          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.1988520E+00 -4.3320348E-04 -1.4504189E-03 -4.8734424E-03  0.0000000E+00
  2.0799350E+02  1.2013040E+00 -4.9554396E-04 -1.3280423E-03 -4.6506258E-03  0.0000000E+00
  2.0799350E+02  1.2037169E+00 -5.3337224E-04 -1.2409221E-03 -4.4349889E-03  0.0000000E+00
  2.0799350E+02  1.2060685E+00 -5.4016303E-04 -1.2134536E-03 -4.2265458E-03  0.0000000E+00
  2.0799350E+02  1.2083276E+00 -5.1380259E-04 -1.2509251E-03 -4.0240183E-03  0.0000000E+00
  2.0799350E+02  1.2104756E+00 -4.6438859E-04 -1.3317611E-03 -3.8261736E-03  0.0000000E+00
  2.0799350E+02  1.2125026E+00 -4.0207014E-04 -1.4516600E-03 -3.6339263E-03  0.0000000E+00
  2.0799350E+02  1.2144101E+00 -3.3759784E-04 -1.6117997E-03 -3.4463938E-03  0.0000000E+00
  2.0799350E+02  1.2161968E+00 -2.7615293E-04 -1.8068032E-03 -3.2634810E-03  0.0000000E+00
  2.0799350E+02  1.2178624E+00 -2.2004875E-04 -2.0257100E-03 -3.0855533E-03  0.0000000E+00
  2.0799350E+02  1.2194094E+00 -1.7045255E-04 -2.2537573E-03 -2.9131785E-03  0.0000000E+00
  2.0799350E+02  1.2208437E+00 -1.2830235E-04 -2.4746447E-03 -2.7469332E-03  0.0000000E+00
  2.0799350E+02  1.2221744E+00 -9.4593536E-05 -2.6729576E-03 -2.5872649E-03  0.0000000E+00
  2.0799350E+02  1.2234129E+00 -7.0209791E-05 -2.8364215E-03 -2.4344059E-03  0.0000000E+00
  2.0799350E+02  1.2245711E+00 -5.5473074E-05 -2.9576632E-03 -2.2883311E-03  0.0000000E+00
  2.0799350E+02  1.2256598E+00 -4.9587296E-05 -3.0351515E-03 -2.1487550E-03  0.0000000E+00
  2.0799350E+02  1.2266861E+00 -5.0150341E-05 -3.0729919E-03 -2.0151601E-03  0.0000000E+00
  2.0799350E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -8.3205639E-02  0.0000000E+00
  2.0799350E+02  2.5214153E-01 -3.5294289E-03 -8.1689033E-04 -8.2648578E-02  0.0000000E+00
  2.0799350E+02  4.7955172E-01  4.8865024E-04 -1.6858904E-04 -8.1616386E-02  0.0000000E+00
  2.0799350E+02  6.3739891E-01  6.6456954E-03  1.0609649E-03 -8.0073789E-02  0.0000000E+00
  2.0799350E+02  7.2804409E-01  1.1711314E-02  2.0904470E-03 -7.8347003E-02  0.0000000E+00
  2.0799350E+02  7.7608346E-01  1.4952810E-02  2.5748048E-03 -7.6698414E-02  0.0000000E+00
  2.0799350E+02  8.0212833E-01  1.6780268E-02  2.4496837E-03 -7.5204243E-02  0.0000000E+00
  2.0799350E+02  8.1735181E-01  1.7741684E-02  1.7136797E-03 -7.3822040E-02  0.0000000E+00
  2.0799350E+02  8.2745811E-01  1.8195994E-02  4.5455223E-04 -7.2462528E-02  0.0000000E+00
  2.0799350E+02  8.3522063E-01  1.8272970E-02 -1.0520052E-03 -7.1043094E-02  0.0000000E+00
