          atime            tkk            imk        garbage        garbage        garbage
  2.0799350E+02  3.8583015E-02  0.0000000E+00  1.6502576E-02  7.6339863E-02 -1.2278922E-02
  2.0799350E+02  3.7275641E-02  0.0000000E+00  1.5121981E-02  6.7954445E-02 -1.0408536E-02
  2.0799350E+02  3.5929294E-02  0.0000000E+00  1.3820040E-02  5.9891842E-02 -8.6555676E-03
  2.0799350E+02  3.4586440E-02  0.0000000E+00  1.2618638E-02  5.2395938E-02 -7.0653606E-03
  2.0799350E+02  3.3273136E-02  0.0000000E+00  1.1518506E-02  4.5569915E-02 -5.6163301E-03
  2.0799350E+02  3.2016572E-02  0.0000000E+00  1.0521415E-02  3.9496244E-02 -4.2602420E-03
  2.0799350E+02  3.0852073E-02  0.0000000E+00  9.6374331E-03  3.4269340E-02 -2.9898583E-03
  2.0799350E+02  2.9783397E-02  0.0000000E+00  8.8553459E-03  2.9826126E-02 -1.9284856E-03
  2.0799350E+02  2.8833184E-02  0.0000000E+00  8.1060587E-03  2.6073914E-02 -1.3582504E-03
  2.0799350E+02  2.8000913E-02  0.0000000E+00  7.3801515E-03  2.2910330E-02 -7.6262628E-04
  2.0799350E+02  2.7268585E-02  0.0000000E+00  6.7899475E-03  2.0351550E-02 -2.7600677E-04
  2.0799350E+02  2.6641943E-02  0.0000000E+00  6.2921075E-03  1.8284315E-02  9.2182841E-05
  2.0799350E+02  2.6114240E-02  0.0000000E+00  5.8581041E-03  1.6614058E-02  3.5519862E-04
  2.0799350E+02  2.5677006E-02  0.0000000E+00  5.4740231E-03  1.5276858E-02  5.3096842E-04
  2.0799350E+02  2.5313848E-02  0.0000000E+00  5.1279572E-03  1.4203610E-02  6.3674885E-04
  2.0799350E+02  2.5013460E-02  0.0000000E+00  4.8157266E-03  1.3348965E-02  6.7997094E-04
  2.0799350E+02  2.4765703E-02  0.0000000E+00  4.5342987E-03  1.2672655E-02  6.6098677E-04
  2.0799350E+02  2.4563011E-02  0.0000000E+00  4.2817889E-03  1.2141679E-02  5.7715999E-04
  2.0799350E+02  2.4398428E-02  0.0000000E+00  4.0557301E-03  1.1726406E-02  4.2941043E-04
  2.0799350E+02  2.4264513E-02  0.0000000E+00  3.8534494E-03  1.1401234E-02  2.2824842E-04
  2.0799350E+02  2.4152426E-02  0.0000000E+00  3.6735037E-03  1.1145956E-02 -1.5487168E-06
  2.0799350E+02  2.4051086E-02  0.0000000E+00  3.5164405E-03  1.0945677E-02 -2.2238669E-04
  2.0799350E+02  2.3946940E-02  0.0000000E+00  3.3834365E-03  1.0789214E-02 -3.9958433E-04
  2.0799350E+02  2.3828884E-02  0.0000000E+00  3.2783617E-03  1.0672893E-02 -5.2686253E-04
  2.0799350E+02  2.3696162E-02  0.0000000E+00  3.2060138E-03  1.0600523E-02 -6.7722889E-04
  2.0799350E+02  2.3562749E-02  0.0000000E+00  3.1183609E-03  1.0565380E-02 -8.2606760E-04
  2.0799350E+02  2.3398587E-02  0.0000000E+00  3.0431263E-03  1.0531996E-02 -9.1639628E-04
  2.0799350E+02  2.3213323E-02  0.0000000E+00  2.9770852E-03  1.0477982E-02 -9.8425963E-04
  2.0799350E+02  2.3013429E-02  0.0000000E+00  2.9126433E-03  1.0393318E-02 -1.0399340E-03
  2.0799350E+02  2.2801941E-02  0.0000000E+00  2.8466008E-03  1.0276471E-02 -1.0856842E-03
  2.0799350E+02  2.2580516E-02  0.0000000E+00  2.7789675E-03  1.0130938E-02 -1.1205916E-03
  2.0799350E+02  2.2349525E-02  0.0000000E+00  2.7114292E-03  9.9615401E-03 -1.1435792E-03
  2.0799350E+02  2.2110019E-02  0.0000000E+00  2.6466256E-03  9.7730371E-03 -1.1543654E-03
  2.0799350E+02  2.1864513E-02  0.0000000E+00  2.5872528E-03  9.5694454E-03 -1.1535281E-03
  2.0799350E+02  2.1614151E-02  0.0000000E+00  2.5345931E-03  9.3513851E-03 -1.1416552E-03
  2.0799350E+02  2.1360929E-02  0.0000000E+00  2.4886909E-03  9.1185272E-03 -1.1181674E-03
  2.0799350E+02  2.1107160E-02  0.0000000E+00  2.4480356E-03  8.8708816E-03 -1.0809030E-03
  2.0799350E+02  2.0852196E-02  0.0000000E+00  2.4093597E-03  8.6078273E-03 -1.0263904E-03
  2.0799350E+02  2.0595772E-02  0.0000000E+00  2.3690099E-03  8.3337905E-03 -9.5321879E-04
  2.0799350E+02  2.0335027E-02  0.0000000E+00  2.3238383E-03  8.0574925E-03 -8.6742803E-04
  2.0799350E+02  2.0067248E-02  0.0000000E+00  2.2735831E-03  7.7964182E-03 -7.9319652E-04
  2.0799350E+02  1.9796933E-02  0.0000000E+00  2.2159751E-03  7.5702292E-03 -7.5933213E-04
  2.0799350E+02  1.9523614E-02  0.0000000E+00  2.1413731E-03  7.3255558E-03 -7.0152477E-04
  2.0799350E+02  1.9240597E-02  0.0000000E+00  2.0725259E-03  7.0602213E-03 -6.5406844E-04
  2.0799350E+02  1.8958331E-02  0.0000000E+00  2.0126599E-03  6.7888685E-03 -6.1859084E-04
  2.0799350E+02  1.8679130E-02  0.0000000E+00  1.9597299E-03  6.5212492E-03 -5.9307614E-04
  2.0799350E+02  1.8401444E-02  0.0000000E+00  1.9099158E-03  6.2636933E-03 -5.7531208E-04
  2.0799350E+02  1.8124720E-02  0.0000000E+00  1.8600723E-03  6.0219452E-03 -5.6443741E-04
  2.0799350E+02  1.7846521E-02  0.0000000E+00  1.8080646E-03  5.7974445E-03 -5.6080842E-04
  2.0799350E+02  1.7565698E-02  0.0000000E+00  1.7535282E-03  5.5899882E-03 -5.6542845E-04
  2.0799350E+02  1.7281727E-02  0.0000000E+00  1.6974217E-03  5.3974476E-03 -5.7868636E-04
  2.0799350E+02  1.6996527E-02  0.0000000E+00  1.6417381E-03  5.2175653E-03 -5.9895060E-04
  2.0799350E+02  1.6711207E-02  0.0000000E+00  1.5880755E-03  5.0465785E-03 -6.2186428E-04
  2.0799350E+02  1.6427929E-02  0.0000000E+00  1.5372857E-03  4.8813679E-03 -6.4041216E-04
  2.0799350E+02  1.6147017E-02  0.0000000E+00  1.4885387E-03  4.7185620E-03 -6.4682280E-04
  2.0799350E+02  1.5870345E-02  0.0000000E+00  1.4400668E-03  4.5571978E-03 -6.3644157E-04
  2.0799350E+02  1.5596644E-02  0.0000000E+00  1.3893123E-03  4.3963912E-03 -6.1469330E-04
  2.0799350E+02  1.5325699E-02  0.0000000E+00  1.3357250E-03  4.2377448E-03 -6.0745662E-04
  2.0799350E+02  1.5064780E-02  0.0000000E+00  1.2754915E-03  4.0769740E-03 -6.0916082E-04
  2.0799350E+02  1.4805833E-02  0.0000000E+00  1.2145153E-03  3.9114660E-03 -5.9323979E-04
  2.0799350E+02  1.4548127E-02  0.0000000E+00  1.1549981E-03  3.7513354E-03 -5.7717621E-04
  2.0799350E+02  1.4292318E-02  0.0000000E+00  1.0965018E-03  3.5992120E-03 -5.6254721E-04
  2.0799350E+02  1.4039687E-02  0.0000000E+00  1.0398922E-03  3.4552267E-03 -5.4982074E-04
  2.0799350E+02  1.3789781E-02  0.0000000E+00  9.8595762E-04  3.3170757E-03 -5.3950461E-04
  2.0799350E+02  1.3542451E-02  0.0000000E+00  9.3536758E-04  3.1823495E-03 -5.3269525E-04
  2.0799350E+02  1.3297967E-02  0.0000000E+00  8.8844903E-04  3.0493491E-03 -5.3085387E-04
  2.0799350E+02  1.3055829E-02  0.0000000E+00  8.4493575E-04  2.9168868E-03 -5.3518027E-04
  2.0799350E+02  1.2816653E-02  0.0000000E+00  8.0445462E-04  2.7854760E-03 -5.4582785E-04
  2.0799350E+02  1.2578916E-02  0.0000000E+00  7.6617299E-04  2.6554358E-03 -5.6133524E-04
  2.0799350E+02  1.2343130E-02  0.0000000E+00  7.2973499E-04  2.5288617E-03 -5.7809989E-04
  2.0799350E+02  1.2107553E-02  0.0000000E+00  6.9474674E-04  2.4067847E-03 -5.9091107E-04
