          atime             vx             vy             vz             pr        garbage
  1.2200033E+02  7.9235126E-01  9.1595158E-02  1.5768966E-01 -7.9906448E-02  0.0000000E+00
  1.2200033E+02  8.4049585E-01  7.3010158E-02  1.2064086E-01 -7.7441464E-02  0.0000000E+00
  1.2200033E+02  8.4970995E-01  5.7359592E-02  9.0324246E-02 -7.4696259E-02  0.0000000E+00
  1.2200033E+02  8.3645190E-01  4.2115048E-02  6.3089898E-02 -7.2187280E-02  0.0000000E+00
  1.2200033E+02  8.0996333E-01  2.4645199E-02  3.5530527E-02 -6.8986866E-02  0.0000000E+00
  1.2200033E+02  7.7915369E-01  5.6197365E-03  8.2314317E-03 -6.3728671E-02  0.0000000E+00
  1.2200033E+02  7.5311044E-01 -1.3342983E-02 -1.6122931E-02 -5.5884220E-02  0.0000000E+00
  1.2200033E+02  7.3513561E-01 -3.1732641E-02 -3.5626901E-02 -4.6165766E-02  0.0000000E+00
  1.2200033E+02  7.2550203E-01 -4.9339973E-02 -4.9497596E-02 -3.5714107E-02  0.0000000E+00
  1.2200033E+02  7.2514449E-01 -6.3003014E-02 -5.7806287E-02 -2.5426761E-02  0.0000000E+00
  1.2200033E+02  7.3425618E-01 -6.6502201E-02 -5.8352118E-02 -1.5909964E-02  0.0000000E+00
  1.2200033E+02  7.4754263E-01 -5.6814315E-02 -4.5226113E-02 -7.9375775E-03  0.0000000E+00
  1.2200033E+02  7.5602732E-01 -3.8048946E-02 -1.3873567E-02 -2.2075721E-03  0.0000000E+00
  1.2200033E+02  7.5491382E-01 -1.9002322E-02  3.2634977E-02  1.0237165E-03  0.0000000E+00
  1.2200033E+02  7.5040022E-01 -7.5151375E-03  8.3314108E-02  2.1765634E-03  0.0000000E+00
  1.2200033E+02  7.5018525E-01 -6.8095759E-03  1.2743504E-01  1.9780219E-03  0.0000000E+00
  1.2200033E+02  7.5611126E-01 -1.5391816E-02  1.5966002E-01  9.5616878E-04  0.0000000E+00
  1.2200033E+02  7.6960146E-01 -2.9416118E-02  1.7791400E-01 -7.2131694E-04  0.0000000E+00
  1.2200033E+02  7.9215880E-01 -4.4640787E-02  1.8289454E-01 -2.6933749E-03  0.0000000E+00
  1.2200033E+02  8.2113011E-01 -5.7095654E-02  1.7888200E-01 -4.4425085E-03  0.0000000E+00
  1.2200033E+02  8.5233933E-01 -6.4995436E-02  1.7110532E-01 -5.6897966E-03  0.0000000E+00
  1.2200033E+02  8.8178404E-01 -6.8564572E-02  1.6379201E-01 -6.4165156E-03  0.0000000E+00
  1.2200033E+02  9.0725146E-01 -6.9026825E-02  1.5884218E-01 -6.7157841E-03  0.0000000E+00
  1.2200033E+02  9.2832612E-01 -6.7598860E-02  1.5614684E-01 -6.6963255E-03  0.0000000E+00
  1.2200033E+02  9.4532011E-01 -6.5264559E-02  1.5503203E-01 -6.4516836E-03  0.0000000E+00
