          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  8.0808372E+00  2.9915158E+02  2.2891894E-02  5.4489000E-01  5.4489000E-01
  7.8507600E+01  8.0991137E+00  3.0298463E+02  2.2891894E-02  5.5019000E-01  5.5019000E-01
  7.8507600E+01  8.1170854E+00  3.0681768E+02  2.2891894E-02  5.5549000E-01  5.5549000E-01
  7.8507600E+01  8.1349780E+00  3.1065796E+02  2.2891894E-02  5.6080000E-01  5.6080000E-01
  7.8507600E+01  8.1528137E+00  3.1449101E+02  2.2891894E-02  5.6610000E-01  5.6610000E-01
  7.8507600E+01  8.1705706E+00  3.1832406E+02  2.2891894E-02  5.7140000E-01  5.7140000E-01
  7.8507600E+01  8.1881153E+00  3.2215712E+02  2.2891894E-02  5.7670000E-01  5.7670000E-01
  7.8507600E+01  8.2053699E+00  3.2599740E+02  2.2891894E-02  5.8201000E-01  5.8201000E-01
  7.8507600E+01  8.2222512E+00  3.2983045E+02  2.2891894E-02  5.8731000E-01  5.8731000E-01
  7.8507600E+01  8.2388232E+00  3.3366350E+02  2.2891894E-02  5.9261000E-01  5.9261000E-01
  7.8507600E+01  8.2550689E+00  3.3750378E+02  2.2891894E-02  5.9792000E-01  5.9792000E-01
  7.8507600E+01  8.2708318E+00  3.4133684E+02  2.2891894E-02  6.0322000E-01  6.0322000E-01
  7.8507600E+01  8.2860624E+00  3.4516989E+02  2.2891894E-02  6.0852000E-01  6.0852000E-01
  7.8507600E+01  8.3007422E+00  3.4901017E+02  2.2891894E-02  6.1383000E-01  6.1383000E-01
  7.8507600E+01  8.3147900E+00  3.5284322E+02  2.2891894E-02  6.1913000E-01  6.1913000E-01
  7.8507600E+01  8.3282059E+00  3.5667627E+02  2.2891894E-02  6.2443000E-01  6.2443000E-01
  7.8507600E+01  8.3409420E+00  3.6050932E+02  2.2891894E-02  6.2973000E-01  6.2973000E-01
  7.8507600E+01  8.3529552E+00  3.6434961E+02  2.2891894E-02  6.3504000E-01  6.3504000E-01
  7.8507600E+01  8.3641534E+00  3.6818266E+02  2.2891894E-02  6.4034000E-01  6.4034000E-01
  7.8507600E+01  8.3745909E+00  3.7201571E+02  2.2891894E-02  6.4564000E-01  6.4564000E-01
  7.8507600E+01  8.3844148E+00  3.7585599E+02  2.2891894E-02  6.5095000E-01  6.5095000E-01
  7.8507600E+01  8.3937567E+00  3.7968905E+02  2.2891894E-02  6.5625000E-01  6.5625000E-01
  7.8507600E+01  8.5874377E-05  8.8913313E-05  8.6193420E-03  1.3024000E-01  1.3024000E-01
  7.8507600E+01  3.3001356E+00  2.4029505E+00  8.6193421E-03  1.3555000E-01  1.3555000E-01
  7.8507600E+01  5.8512566E+00  4.8058147E+00  8.6193421E-03  1.4086000E-01  1.4086000E-01
  7.8507600E+01  6.5850685E+00  7.2086831E+00  8.6193421E-03  1.4617000E-01  1.4617000E-01
  7.8507600E+01  6.7840331E+00  9.6115412E+00  8.6193421E-03  1.5148000E-01  1.5148000E-01
  7.8507600E+01  6.8690409E+00  1.2009882E+01  8.6193421E-03  1.5678000E-01  1.5678000E-01
  7.8507600E+01  6.9195921E+00  1.4412750E+01  8.6193421E-03  1.6209000E-01  1.6209000E-01
  7.8507600E+01  6.9632718E+00  1.6815614E+01  8.6193421E-03  1.6740000E-01  1.6740000E-01
  7.8507600E+01  7.0086582E+00  1.9218480E+01  8.6193421E-03  1.7271000E-01  1.7271000E-01
  7.8507600E+01  7.0569461E+00  2.1621344E+01  8.6193421E-03  1.7802000E-01  1.7802000E-01
  7.8507600E+01  7.1073909E+00  2.4024208E+01  8.6193421E-03  1.8333000E-01  1.8333000E-01
  7.8507600E+01  7.1588108E+00  2.6427069E+01  8.6193421E-03  1.8864000E-01  1.8864000E-01
  7.8507600E+01  7.2094886E+00  2.8829938E+01  8.6193421E-03  1.9395000E-01  1.9395000E-01
  7.8507600E+01  7.2593164E+00  3.1232802E+01  8.6193421E-03  1.9926000E-01  1.9926000E-01
  7.8507600E+01  7.3101234E+00  3.3631142E+01  8.6193421E-03  2.0456000E-01  2.0456000E-01
  7.8507600E+01  7.3645397E+00  3.6034005E+01  8.6193421E-03  2.0987000E-01  2.0987000E-01
  7.8507600E+01  7.4243354E+00  3.8436869E+01  8.6193421E-03  2.1518000E-01  2.1518000E-01
  7.8507600E+01  7.4888653E+00  4.0839735E+01  8.6193421E-03  2.2049000E-01  2.2049000E-01
  7.8507600E+01  7.5556039E+00  4.3242600E+01  8.6193421E-03  2.2580000E-01  2.2580000E-01
  7.8507600E+01  7.6223166E+00  4.5645465E+01  8.6193421E-03  2.3111000E-01  2.3111000E-01
  7.8507600E+01  7.6883301E+00  4.8048330E+01  8.6193421E-03  2.3642000E-01  2.3642000E-01
  7.8507600E+01  7.7549010E+00  5.0451193E+01  8.6193421E-03  2.4173000E-01  2.4173000E-01
  7.8507600E+01  7.8226607E+00  5.2849531E+01  8.6193421E-03  2.4703000E-01  2.4703000E-01
  7.8507600E+01  7.8909933E+00  5.5252401E+01  8.6193421E-03  2.5234000E-01  2.5234000E-01
  7.8507600E+01  7.9582018E+00  5.7655263E+01  8.6193421E-03  2.5765000E-01  2.5765000E-01
  7.8507600E+01  8.0233311E+00  6.0058135E+01  8.6193421E-03  2.6296000E-01  2.6296000E-01
  7.8507600E+01  8.0871920E+00  6.2460994E+01  8.6193421E-03  2.6827000E-01  2.6827000E-01
  7.8507600E+01  8.1506976E+00  6.4863853E+01  8.6193421E-03  2.7358000E-01  2.7358000E-01
  7.8507600E+01  8.2132275E+00  6.7266725E+01  8.6193421E-03  2.7889000E-01  2.7889000E-01
  7.8507600E+01  8.2738583E+00  6.9669596E+01  8.6193421E-03  2.8420000E-01  2.8420000E-01
  7.8507600E+01  8.3316781E+00  7.2072449E+01  8.6193421E-03  2.8951000E-01  2.8951000E-01
  7.8507600E+01  8.3859649E+00  7.4470788E+01  8.6193421E-03  2.9481000E-01  2.9481000E-01
  7.8507600E+01  8.4372569E+00  7.6873658E+01  8.6193421E-03  3.0012000E-01  3.0012000E-01
  7.8507600E+01  8.4865490E+00  7.9276523E+01  8.6193421E-03  3.0543000E-01  3.0543000E-01
  7.8507600E+01  8.5345786E+00  8.1679390E+01  8.6193421E-03  3.1074000E-01  3.1074000E-01
