          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01 -4.5577866E-05  1.8841860E-03 -6.9243484E-04 -2.8887427E-04  4.0124338E-04
  7.8507600E+01 -1.6102620E-04  1.7787387E-03 -7.6093483E-04 -4.3498337E-04  3.2391738E-04
  7.8507600E+01 -2.0509553E-04  1.6857104E-03 -8.5668355E-04 -5.5046485E-04  3.0432120E-04
  7.8507600E+01 -2.4270630E-05  1.6008938E-03 -9.4436716E-04 -6.1160105E-04  3.2993940E-04
  7.8507600E+01  3.9226609E-05  1.5187748E-03 -9.8324852E-04 -6.0886415E-04  3.7162621E-04
  7.8507600E+01 -2.4810250E-04  1.4389735E-03 -9.4545228E-04 -5.3328045E-04  4.1133946E-04
  7.8507600E+01  6.2952524E-05  1.3686731E-03 -8.4908429E-04 -3.9567912E-04  4.5046264E-04
  7.8507600E+01  1.9260326E-04  1.3115596E-03 -7.1150276E-04 -2.2893016E-04  4.8201265E-04
  7.8507600E+01  2.5181576E-04  1.2622514E-03 -5.6104776E-04 -5.1249829E-05  5.0857905E-04
  7.8507600E+01  4.3165118E-04  1.2074887E-03 -4.3672511E-04  8.6387094E-05  5.2114591E-04
  7.8507600E+01  5.1404274E-04  1.1365858E-03 -3.7561412E-04  1.3306674E-04  5.0786269E-04
  7.8507600E+01  3.5791656E-04  1.0496210E-03 -3.9029990E-04  7.6348078E-05  4.6723991E-04
  7.8507600E+01  3.6044322E-04  9.5801226E-04 -4.5328712E-04 -3.6896887E-05  4.1648686E-04
  7.8507600E+01  9.0913464E-04  8.7488897E-04 -5.1140454E-04 -1.2468879E-04  3.8553718E-04
  7.8507600E+01  9.8149019E-04  7.9591085E-04 -5.4084732E-04 -1.5558558E-04  3.8666926E-04
  7.8507600E+01  8.7264015E-04  7.1871338E-04 -5.4173886E-04 -1.3797261E-04  4.0392363E-04
  7.8507600E+01  7.3759161E-04  6.4818846E-04 -5.2304736E-04 -1.1217709E-04  4.1163038E-04
  7.8507600E+01  6.6480566E-04  5.8842743E-04 -4.9755762E-04 -1.1357043E-04  3.8518616E-04
  7.8507600E+01  5.7762910E-04  5.3726497E-04 -4.7051809E-04 -1.5187323E-04  3.1881855E-04
  7.8507600E+01  5.2293280E-04  4.8906369E-04 -4.3862142E-04 -2.1295233E-04  2.2600074E-04
  7.8507600E+01  5.2681061E-04  4.3691416E-04 -4.0076980E-04 -2.7440743E-04  1.2832609E-04
  7.8507600E+01  4.4773692E-04  3.7603280E-04 -3.6695300E-04 -3.2308153E-04  4.4482176E-05
  7.8507600E+01  2.5019790E-04  3.0683274E-04 -3.4984274E-04 -3.6529618E-04 -1.3535087E-05
  7.8507600E+01  1.0090161E-04  2.3507399E-04 -3.5486651E-04 -3.9516270E-04 -3.9454637E-05
  7.8507600E+01  3.0940319E-04  1.6987049E-04 -3.6253065E-04 -4.0550318E-04 -4.0369229E-05
  7.8507600E+01  3.4047596E-04  1.1469795E-04 -3.6415142E-04 -3.9775511E-04 -3.3056364E-05
  7.8507600E+01  1.9224832E-04  7.0223947E-05 -3.5861209E-04 -3.8667646E-04 -2.7670225E-05
  7.8507600E+01  3.9043473E-08  2.7088513E-10 -1.5819154E-06  2.0908979E-05  2.0900936E-05
  7.8507600E+01 -4.8514420E-02  1.1662131E-01 -1.0274081E-01 -1.1460650E-01 -1.1761248E-02
  7.8507600E+01 -2.2015078E-02  2.1591433E-01 -9.1219245E-02 -1.1689614E-01 -2.5578177E-02
  7.8507600E+01  2.5457983E-02  7.1799584E-02 -2.4016495E-02 -4.6543003E-02 -2.2911828E-02
  7.8507600E+01 -2.1396738E-03  1.4282531E-02  1.1351234E-02 -5.3729523E-03 -1.6894130E-02
  7.8507600E+01 -1.5487796E-02 -3.1603478E-03  2.6893769E-02  1.6598265E-02 -1.0325958E-02
  7.8507600E+01 -1.6005050E-02 -8.8960329E-03  3.0990777E-02  2.5587897E-02 -5.4016157E-03
  7.8507600E+01 -1.6123579E-02 -9.6614237E-03  3.0252317E-02  2.7863446E-02 -2.3870250E-03
  7.8507600E+01 -1.6868014E-02 -8.5637213E-03  2.8168866E-02  2.7381266E-02 -7.9072505E-04
  7.8507600E+01 -1.7716279E-02 -7.1447712E-03  2.6180039E-02  2.6568277E-02  3.8737529E-04
  7.8507600E+01 -1.8523378E-02 -5.6451183E-03  2.4646313E-02  2.6117222E-02  1.4719253E-03
  7.8507600E+01 -2.0318702E-02 -4.3045843E-03  2.3209374E-02  2.5451158E-02  2.2421267E-03
  7.8507600E+01 -2.2220621E-02 -3.2693719E-03  2.1685978E-02  2.4238546E-02  2.5548635E-03
  7.8507600E+01 -2.3228094E-02 -2.2139694E-03  1.9847978E-02  2.2115037E-02  2.2652300E-03
  7.8507600E+01 -2.3274853E-02 -8.5142850E-04  1.7535758E-02  1.9287098E-02  1.7546507E-03
  7.8507600E+01 -2.1908572E-02  8.0336711E-04  1.4945936E-02  1.6488904E-02  1.5479593E-03
  7.8507600E+01 -2.0019765E-02  2.5357943E-03  1.2481087E-02  1.4308571E-02  1.8276182E-03
  7.8507600E+01 -1.8181962E-02  3.8019077E-03  1.0347390E-02  1.2704793E-02  2.3568406E-03
  7.8507600E+01 -1.6064626E-02  4.5338801E-03  8.3647153E-03  1.1124806E-02  2.7592385E-03
  7.8507600E+01 -1.4259309E-02  5.0058947E-03  6.0950207E-03  8.8953365E-03  2.8032908E-03
  7.8507600E+01 -1.2369297E-02  5.6422418E-03  3.3241451E-03  6.0260680E-03  2.7146360E-03
  7.8507600E+01 -1.0701690E-02  6.7035327E-03  5.9019291E-04  3.4305400E-03  2.8346805E-03
  7.8507600E+01 -9.4647448E-03  7.7788928E-03 -1.6392157E-03  1.3319289E-03  2.9816381E-03
  7.8507600E+01 -8.4261230E-03  8.4686343E-03 -3.0968706E-03 -1.1150673E-04  2.9704558E-03
  7.8507600E+01 -7.6127348E-03  8.6095530E-03 -3.6876557E-03 -6.0485668E-04  3.0937591E-03
  7.8507600E+01 -6.4982878E-03  8.4681854E-03 -3.5210839E-03 -7.6475109E-05  3.4285760E-03
  7.8507600E+01 -4.5377711E-03  8.5104867E-03 -2.7687497E-03  9.8229826E-04  3.7540204E-03
  7.8507600E+01 -2.6039341E-03  8.4848951E-03 -1.7901337E-03  2.1320966E-03  3.9219988E-03
  7.8507600E+01 -1.4412791E-03  8.2483030E-03 -1.1530287E-03  2.5205646E-03  3.6763376E-03
  7.8507600E+01 -1.3599011E-03  7.8024103E-03 -9.9639553E-04  2.1736667E-03  3.1588793E-03
  7.8507600E+01 -2.0628830E-03  7.1283028E-03 -1.0635291E-03  1.6535431E-03  2.7235076E-03
  7.8507600E+01 -2.6746305E-03  6.3415831E-03 -9.9641065E-04  1.5433063E-03  2.5371169E-03
  7.8507600E+01 -2.5952400E-03  5.7820675E-03 -7.0011595E-04  1.8132553E-03  2.5160999E-03
  7.8507600E+01 -2.0817513E-03  5.5060687E-03 -4.8523234E-04  2.2196217E-03  2.7054298E-03
  7.8507600E+01 -9.0618533E-04  5.4293718E-03 -6.1556597E-04  2.3575120E-03  2.9718897E-03
  7.8507600E+01  3.1374227E-04  5.4710954E-03 -1.0645044E-03  2.1501954E-03  3.2123492E-03
  7.8507600E+01  1.0605794E-03  5.5327775E-03 -1.6944685E-03  1.7111738E-03  3.4042247E-03
  7.8507600E+01  1.5087110E-03  5.6010194E-03 -2.3191302E-03  1.1418113E-03  3.4621099E-03
  7.8507600E+01  2.2563294E-03  5.7676338E-03 -2.7780638E-03  4.5090305E-04  3.2319359E-03
  7.8507600E+01  3.0805421E-03  6.0375667E-03 -3.1452287E-03 -3.4803330E-04  2.8022920E-03
  7.8507600E+01  3.1327198E-03  6.2807684E-03 -3.4687407E-03 -1.0999388E-03  2.3646827E-03
  7.8507600E+01  2.9299005E-03  6.4996949E-03 -3.6140826E-03 -1.6384578E-03  1.9832375E-03
  7.8507600E+01  2.4328799E-03  6.7152135E-03 -3.6103469E-03 -1.9238140E-03  1.6856261E-03
  7.8507600E+01  1.7996269E-03  6.9027752E-03 -3.5022145E-03 -1.9288149E-03  1.5625800E-03
  7.8507600E+01  1.3409010E-03  6.9884923E-03 -3.3308338E-03 -1.6688967E-03  1.6666770E-03
