          atime        pres_st        turb_df           diss        visc_df        garbage
  7.8507600E+01  4.1133946E-04  1.2290931E-03 -2.1242505E-03 -1.4575934E-04  1.8524642E-03
  7.8507600E+01  4.5046264E-04  1.7792724E-03 -2.0690694E-03 -1.0171297E-04  1.7700413E-03
  7.8507600E+01  4.8201265E-04  1.8629372E-03 -2.0150420E-03 -9.4865952E-05  1.7000697E-03
  7.8507600E+01  5.0857905E-04  1.9787461E-03 -1.9707440E-03 -9.0716685E-05  1.6401020E-03
  7.8507600E+01  5.2114591E-04  2.4052766E-03 -1.9329960E-03 -5.7958870E-05  1.5800603E-03
  7.8507600E+01  5.0786269E-04  2.5363157E-03 -1.8974875E-03 -7.7510794E-06  1.5115924E-03
  7.8507600E+01  4.6723991E-04  2.0343319E-03 -1.8627571E-03  3.1730319E-05  1.4352767E-03
  7.8507600E+01  4.1648686E-04  1.7834683E-03 -1.8272929E-03  5.3933689E-05  1.3606690E-03
  7.8507600E+01  3.8553718E-04  2.6896767E-03 -1.7856500E-03  7.4651055E-05  1.2969507E-03
  7.8507600E+01  3.8666926E-04  2.6205486E-03 -1.7369886E-03  6.4030466E-05  1.2358065E-03
  7.8507600E+01  4.0392363E-04  2.3312526E-03 -1.6880461E-03  6.6502589E-05  1.1717453E-03
  7.8507600E+01  4.1163038E-04  2.1168079E-03 -1.6447131E-03  8.6645840E-05  1.1040456E-03
  7.8507600E+01  3.8518616E-04  1.9841860E-03 -1.6075056E-03  1.2031238E-04  1.0335054E-03
  7.8507600E+01  3.1881855E-04  1.8295724E-03 -1.5709565E-03  1.5602439E-04  9.5933640E-04
  7.8507600E+01  2.2600074E-04  1.8562462E-03 -1.5343388E-03  1.7701121E-04  8.8164409E-04
  7.8507600E+01  1.2832609E-04  2.0739168E-03 -1.5010097E-03  1.8162240E-04  8.0101629E-04
  7.8507600E+01  4.4482176E-05  1.9970006E-03 -1.4725960E-03  1.8900556E-04  7.1897270E-04
  7.8507600E+01 -1.3535087E-05  1.6439046E-03 -1.4418774E-03  1.9965975E-04  6.3813043E-04
  7.8507600E+01 -3.9454637E-05  1.3271594E-03 -1.4086196E-03  1.5379493E-04  5.6351611E-04
  7.8507600E+01 -4.0369229E-05  1.5729042E-03 -1.3813882E-03  1.1813891E-04  5.0057843E-04
  7.8507600E+01 -3.3056364E-05  1.6247502E-03 -1.3626301E-03  1.0105343E-04  4.4851966E-04
  7.8507600E+01 -2.7670225E-05  1.5256944E-03 -1.3465554E-03  8.7714298E-05  4.0523812E-04
  7.8507600E+01  2.0900936E-05 -5.6534246E-08 -8.6252985E-02  8.6156601E-02  2.7082999E-10
  7.8507600E+01 -1.1761248E-02  1.3388308E-02 -1.7693944E-01  1.0375686E-01  1.1642576E-01
  7.8507600E+01 -2.5578177E-02 -3.0179578E-02 -6.3495592E-02 -1.2021974E-01  2.1350554E-01
  7.8507600E+01 -2.2911828E-02 -1.8865084E-02 -3.8361246E-02 -2.0981950E-02  6.5901385E-02
  7.8507600E+01 -1.6894130E-02 -6.1332925E-03 -3.1006986E-02 -1.0959772E-03  7.4790601E-03
  7.8507600E+01 -1.0325958E-02 -6.9597462E-03 -2.7133470E-02  1.9612369E-04 -9.3643609E-03
  7.8507600E+01 -5.4016157E-03 -7.3975031E-03 -2.4377750E-02  8.5880960E-04 -1.4319652E-02
  7.8507600E+01 -2.3870250E-03 -8.2400323E-03 -2.2363490E-02  1.1812401E-03 -1.4216173E-02
  7.8507600E+01 -7.9072505E-04 -1.2054313E-02 -2.0888917E-02  1.5000714E-03 -1.2364147E-02
  7.8507600E+01  3.8737529E-04 -1.5029335E-02 -1.9752241E-02  1.5963970E-03 -1.0409323E-02
  7.8507600E+01  1.4719253E-03 -1.8476174E-02 -1.8851845E-02  1.9097965E-03 -8.5556310E-03
  7.8507600E+01  2.2421267E-03 -2.3440777E-02 -1.7950566E-02  1.5436563E-03 -7.0041498E-03
  7.8507600E+01  2.5548635E-03 -2.5823849E-02 -1.7091440E-02  5.1598865E-04 -5.8738174E-03
  7.8507600E+01  2.2652300E-03 -2.5552996E-02 -1.6410793E-02 -7.7618349E-05 -4.7823027E-03
  7.8507600E+01  1.7546507E-03 -2.4236001E-02 -1.5901210E-02 -2.3606341E-04 -3.2936002E-03
  7.8507600E+01  1.5479593E-03 -2.2398790E-02 -1.5604454E-02 -4.5714693E-05 -1.2297337E-03
  7.8507600E+01  1.8276182E-03 -2.0892336E-02 -1.5328129E-02  7.3968361E-05  1.1771629E-03
  7.8507600E+01  2.3568406E-03 -1.8441829E-02 -1.4861873E-02 -1.1489220E-04  3.1771476E-03
  7.8507600E+01  2.7592385E-03 -1.5431926E-02 -1.4372217E-02  5.2912132E-05  4.4618293E-03
  7.8507600E+01  2.8032908E-03 -1.2884887E-02 -1.3747858E-02  2.6319992E-04  5.1863787E-03
  7.8507600E+01  2.7146360E-03 -9.5541153E-03 -1.3106729E-02  9.2112188E-05  5.8323954E-03
  7.8507600E+01  2.8346805E-03 -6.0813244E-03 -1.2685619E-02 -3.6218190E-05  6.7597479E-03
  7.8507600E+01  2.9816381E-03 -2.7255066E-03 -1.2449883E-02  6.4077040E-05  7.5578358E-03
  7.8507600E+01  2.9704558E-03 -2.1221488E-04 -1.2121042E-02  8.6696986E-05  7.8788409E-03
  7.8507600E+01  3.0937591E-03  1.3505653E-03 -1.1539242E-02 -3.3416822E-04  7.7118408E-03
  7.8507600E+01  3.4285760E-03  3.1048016E-03 -1.1018676E-02 -8.6122046E-04  7.4424831E-03
  7.8507600E+01  3.7540204E-03  4.7690694E-03 -1.0818141E-02 -6.1345625E-04  7.5641718E-03
  7.8507600E+01  3.9219988E-03  5.8565821E-03 -1.0568342E-02 -3.7628389E-04  7.7791296E-03
  7.8507600E+01  3.6763376E-03  5.7960752E-03 -1.0308670E-02 -8.2338304E-05  7.7451219E-03
  7.8507600E+01  3.1588793E-03  4.4605825E-03 -1.0031011E-02  2.8722526E-04  7.4105707E-03
  7.8507600E+01  2.7235076E-03  3.1393863E-03 -9.6108873E-03  2.7883370E-04  6.8318891E-03
  7.8507600E+01  2.5371169E-03  3.5872486E-03 -9.1527680E-03 -3.5047387E-05  6.1660226E-03
  7.8507600E+01  2.5160999E-03  4.2816052E-03 -8.7155546E-03 -1.5819198E-04  5.6889274E-03
  7.8507600E+01  2.7054298E-03  3.5713377E-03 -8.2691817E-03  3.1744158E-05  5.4254141E-03
  7.8507600E+01  2.9718897E-03  3.8122820E-03 -7.8760697E-03  5.2562401E-06  5.3464411E-03
  7.8507600E+01  3.2123492E-03  4.8138423E-03 -7.5902681E-03 -1.9431831E-05  5.4113786E-03
  7.8507600E+01  3.4042247E-03  5.6840566E-03 -7.3495770E-03  5.6968896E-06  5.5442701E-03
  7.8507600E+01  3.4621099E-03  6.3301906E-03 -7.1078513E-03 -8.6527324E-05  5.7219282E-03
  7.8507600E+01  3.2319359E-03  6.8076138E-03 -6.8901313E-03 -1.1265403E-04  5.9935054E-03
  7.8507600E+01  2.8022920E-03  6.8812967E-03 -6.6876327E-03  1.6910060E-04  6.3271431E-03
  7.8507600E+01  2.3646827E-03  5.9171689E-03 -6.4558563E-03  2.6845654E-04  6.5594096E-03
  7.8507600E+01  1.9832375E-03  4.7599279E-03 -6.2535291E-03  1.8371199E-04  6.6860357E-03
  7.8507600E+01  1.6856261E-03  3.9238456E-03 -6.0513983E-03 -3.8407889E-05  6.7476673E-03
  7.8507600E+01  1.5625800E-03  3.3588511E-03 -5.8523463E-03 -2.1051180E-04  6.7483539E-03
  7.8507600E+01  1.6666770E-03  2.9589453E-03 -5.6971835E-03 -1.8573080E-04  6.6621451E-03
  7.8507600E+01  1.8933787E-03  2.7664705E-03 -5.5712879E-03 -2.8196102E-05  6.4874309E-03
  7.8507600E+01  2.0703303E-03  2.6340583E-03 -5.3984740E-03 -1.9156399E-05  6.2996269E-03
  7.8507600E+01  2.2059370E-03  3.2027640E-03 -5.2517799E-03 -1.0296335E-04  6.1575967E-03
  7.8507600E+01  2.3331748E-03  3.3872616E-03 -5.1204843E-03 -4.1046079E-05  6.0490630E-03
  7.8507600E+01  2.3662848E-03  3.2629134E-03 -4.9976577E-03  2.5847401E-05  5.9440911E-03
  7.8507600E+01  2.2517405E-03  3.1957949E-03 -4.8749516E-03  3.5115861E-05  5.8385068E-03
  7.8507600E+01  2.0450387E-03  3.2981334E-03 -4.7572840E-03  2.2207214E-05  5.7358116E-03
  7.8507600E+01  1.8548258E-03  3.4956405E-03 -4.6515990E-03  5.2981274E-05  5.6248325E-03
  7.8507600E+01  1.7450655E-03  3.5981290E-03 -4.5391704E-03  1.5019158E-04  5.4699063E-03
  7.8507600E+01  1.7109264E-03  3.2427313E-03 -4.3915286E-03  2.4812375E-04  5.2416757E-03
  7.8507600E+01  1.7418086E-03  2.9427320E-03 -4.2080596E-03  3.1115547E-04  4.9686714E-03
  7.8507600E+01  1.8590517E-03  2.6762856E-03 -4.0364647E-03  3.4768031E-04  4.7059618E-03
  7.8507600E+01  2.0473242E-03  2.5264182E-03 -3.8877267E-03  3.2390412E-04  4.4874725E-03
  7.8507600E+01  2.2540913E-03  2.5065974E-03 -3.7460955E-03  2.3227115E-04  4.3134700E-03
