          atime           conv           prod        pres_tr        pres_df        garbage
  2.4000000E+02 -2.2049124E-02  4.8305857E-02  2.3486792E-02  6.5920325E-03  8.7890427E-06
  2.4000000E+02 -1.8456882E-02  4.7849541E-02  2.0341063E-02  4.9168398E-03  5.2334742E-06
  2.4000000E+02 -1.4768642E-02  4.7333408E-02  1.7536996E-02  3.3935164E-03  8.8251446E-06
  2.4000000E+02 -1.1182436E-02  4.6543374E-02  1.5063162E-02  2.0721615E-03  7.3043638E-06
  2.4000000E+02 -7.8154011E-03  4.5344798E-02  1.2835968E-02  9.8103082E-04  1.1912785E-05
  2.4000000E+02 -4.7921750E-03  4.3672733E-02  1.0760715E-02  6.3758645E-06  6.3241683E-06
  2.4000000E+02 -2.1465244E-03  4.1554722E-02  8.8325743E-03 -8.1728909E-04  6.2305497E-06
  2.4000000E+02  5.0703451E-05  3.9095831E-02  7.0865779E-03 -1.5016633E-03  8.5026097E-06
  2.4000000E+02  1.7640677E-03  3.6444786E-02  5.5941520E-03 -2.0791505E-03  3.3252840E-06
  2.4000000E+02  3.0137804E-03  3.3737456E-02  4.3733157E-03 -2.5334797E-03  3.2984906E-06
  2.4000000E+02  3.8509161E-03  3.1089673E-02  3.4287315E-03 -2.8674163E-03  7.0730126E-06
  2.4000000E+02  4.3416639E-03  2.8586523E-02  2.7522689E-03 -3.0770203E-03  3.5678681E-06
  2.4000000E+02  4.5581912E-03  2.6273503E-02  2.2839817E-03 -3.1095468E-03  8.2664511E-06
  2.4000000E+02  4.5656435E-03  2.4180288E-02  1.9629784E-03 -3.0855111E-03  7.4043781E-06
  2.4000000E+02  4.4343976E-03  2.2309041E-02  1.7710358E-03 -2.9410260E-03  1.1999543E-06
  2.4000000E+02  4.2114429E-03  2.0652058E-02  1.6890888E-03 -2.7063123E-03  5.3693098E-06
  2.4000000E+02  3.9302218E-03  1.9204995E-02  1.7178741E-03 -2.4466304E-03  2.9071077E-06
  2.4000000E+02  3.6178625E-03  1.7950688E-02  1.8286370E-03 -2.1611243E-03  2.6825435E-07
  2.4000000E+02  3.2932999E-03  1.6867611E-02  1.9917214E-03 -1.8643993E-03  1.7670074E-06
  2.4000000E+02  2.9689079E-03  1.5935365E-02  2.1845948E-03 -1.5847379E-03  3.7349379E-06
  2.4000000E+02  2.6537190E-03  1.5136545E-02  2.3883319E-03 -1.3291459E-03  1.5030550E-06
  2.4000000E+02  2.3563072E-03  1.4454339E-02  2.5815763E-03 -1.0654234E-03  2.2734013E-06
  2.4000000E+02  2.0811125E-03  1.3869853E-02  2.7420623E-03 -8.2806128E-04  1.0166932E-05
  2.4000000E+02  1.8289752E-03  1.3375011E-02  2.8696068E-03 -6.4499379E-04 -4.7842293E-07
  2.4000000E+02  1.6067394E-03  1.2951054E-02  2.9710224E-03 -4.4433828E-04  1.9070122E-06
  2.4000000E+02  1.4101765E-03  1.2585911E-02  3.0443020E-03 -2.8230935E-04  2.2463516E-06
  2.4000000E+02  1.2376839E-03  1.2267450E-02  3.0845727E-03 -1.5923792E-04  5.4507491E-07
  2.4000000E+02  1.0884579E-03  1.1984320E-02  3.0891146E-03 -6.9375043E-05 -1.2673667E-07
  2.4000000E+02  9.6136167E-04  1.1726883E-02  3.0594428E-03 -1.4983138E-05  9.7417240E-07
  2.4000000E+02  8.5451724E-04  1.1487857E-02  3.0008724E-03  7.0767966E-07  1.8505842E-06
  2.4000000E+02  7.6564711E-04  1.1262267E-02  2.9199848E-03 -1.2899311E-05  6.8038329E-07
  2.4000000E+02  6.9319381E-04  1.1046317E-02  2.8204136E-03 -2.8186500E-05  4.1280046E-07
  2.4000000E+02  6.3747412E-04  1.0835394E-02  2.6973187E-03 -2.8129344E-05  9.9053529E-06
  2.4000000E+02  5.8956096E-04  1.0634111E-02  2.5536191E-03 -1.0580446E-04 -2.1315854E-07
  2.4000000E+02  5.5286084E-04  1.0435803E-02  2.4068397E-03 -1.3578150E-04  4.6925145E-07
  2.4000000E+02  5.2304257E-04  1.0240128E-02  2.2630556E-03 -1.6267220E-04  1.3643493E-06
  2.4000000E+02  4.9794992E-04  1.0046995E-02  2.1255004E-03 -1.9128514E-04  7.4114361E-07
  2.4000000E+02  4.7656041E-04  9.8562440E-03  1.9949485E-03 -2.1767264E-04 -9.3642594E-08
  2.4000000E+02  4.5824899E-04  9.6676435E-03  1.8704906E-03 -2.4225562E-04 -2.4608963E-08
  2.4000000E+02  4.4236015E-04  9.4810450E-03  1.7504373E-03 -2.7058097E-04  7.2247079E-07
  2.4000000E+02  4.2809200E-04  9.2965301E-03  1.6330826E-03 -3.0726577E-04  9.9867717E-07
  2.4000000E+02  4.1469581E-04  9.1143852E-03  1.5170605E-03 -3.4868290E-04  2.0654734E-07
  2.4000000E+02  4.0199456E-04  8.9347375E-03  1.4010289E-03 -3.7994241E-04  3.1994608E-07
  2.4000000E+02  3.9090088E-04  8.7568198E-03  1.2822317E-03 -3.8927832E-04  6.2520672E-06
  2.4000000E+02  3.7817313E-04  8.5810583E-03  1.1649635E-03 -4.4940912E-04 -5.9112695E-08
  2.4000000E+02  3.6759167E-04  8.4049823E-03  1.0610195E-03 -4.6357301E-04  1.1861041E-07
  2.4000000E+02  3.5809546E-04  8.2283239E-03  9.6682421E-04 -4.7025649E-04  7.6609423E-07
