          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  1.0242275E-02  2.7663856E-03  4.3213941E-03  5.7973763E-05  0.0000000E+00
  3.6000000E+02  1.1512819E-02  2.7432743E-03  4.4714628E-03  6.1122173E-05  0.0000000E+00
  3.6000000E+02  1.2627191E-02  2.7182240E-03  4.5929536E-03  6.3118493E-05  0.0000000E+00
  3.6000000E+02  1.3179789E-02  2.7024351E-03  4.6490743E-03  6.3976168E-05  0.0000000E+00
  3.6000000E+02  1.3179789E-02  2.7024351E-03  4.6490743E-03  6.3976168E-05  0.0000000E+00
  3.6000000E+02  1.3647994E-02  2.6864121E-03  4.6917716E-03  6.4653111E-05  0.0000000E+00
  3.6000000E+02  1.4710880E-02  2.6381506E-03  4.7700574E-03  6.6106028E-05  0.0000000E+00
  3.6000000E+02  1.6315313E-02  2.5352103E-03  4.8460728E-03  6.7861029E-05  0.0000000E+00
  3.6000000E+02  1.8404321E-02  2.3638617E-03  4.8672778E-03  6.9341909E-05  0.0000000E+00
  3.6000000E+02  2.0631910E-02  2.1580052E-03  4.8073464E-03  7.0228187E-05  0.0000000E+00
  3.6000000E+02  2.2539575E-02  1.9782643E-03  4.7203289E-03  7.0323059E-05  0.0000000E+00
  3.6000000E+02  2.3506096E-02  1.8865218E-03  4.6671781E-03  7.0078787E-05  0.0000000E+00
  3.6000000E+02  2.3506096E-02  1.8865218E-03  4.6671781E-03  7.0078787E-05  0.0000000E+00
  3.6000000E+02  2.4264053E-02  1.8141090E-03  4.6213389E-03  6.9763951E-05  0.0000000E+00
  3.6000000E+02  2.6034945E-02  1.6423632E-03  4.4984222E-03  6.8655163E-05  0.0000000E+00
  3.6000000E+02  2.8615675E-02  1.3789670E-03  4.2688923E-03  6.6373619E-05  0.0000000E+00
  3.6000000E+02  3.1295249E-02  1.0632208E-03  3.9197923E-03  6.3203352E-05  0.0000000E+00
  3.6000000E+02  3.2894118E-02  7.6991586E-04  3.5215837E-03  5.9925702E-05  0.0000000E+00
  3.6000000E+02  3.2895688E-02  5.6665857E-04  3.1911696E-03  5.7391356E-05  0.0000000E+00
  3.6000000E+02  3.2383634E-02  4.8052945E-04  3.0279031E-03  5.6228554E-05  0.0000000E+00
  3.6000000E+02  3.2383634E-02  4.8052945E-04  3.0279031E-03  5.6228554E-05  0.0000000E+00
  3.6000000E+02  3.1865352E-02  4.2984934E-04  2.9220031E-03  5.5510326E-05  0.0000000E+00
  3.6000000E+02  3.0122904E-02  3.2799395E-04  2.6764982E-03  5.3976249E-05  0.0000000E+00
  3.6000000E+02  2.6169712E-02  2.0899340E-04  2.2982320E-03  5.1970998E-05  0.0000000E+00
  3.6000000E+02  1.9694704E-02  1.0844805E-04  1.8144378E-03  4.9990737E-05  0.0000000E+00
  3.6000000E+02  1.2518646E-02  4.6010369E-05  1.3027022E-03  4.8515384E-05  0.0000000E+00
  3.6000000E+02  7.3909083E-03  1.8301847E-05  8.9119933E-04  4.7719149E-05  0.0000000E+00
